Portfolio,Date,slot,Interval,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Service Level
C,2025-04-03,27,13:30:00,1003.0,3.0,0.003,350.11,0.968
C,2025-04-03,28,14:00:00,1023.0,1.0,0.001,344.59,0.998
C,2025-04-03,29,14:30:00,996.0,4.0,0.004,346.89,0.996
C,2025-04-03,30,15:00:00,1023.0,3.0,0.0029,332.17,0.999
C,2025-04-03,31,15:30:00,1065.0,1.0,0.0009,347.84,0.9662
C,2025-04-03,32,16:00:00,941.0,2.0,0.0021,345.92,0.9968
C,2025-04-03,33,16:30:00,932.0,0.0,0.0,370.43,0.9925
C,2025-04-03,34,17:00:00,893.0,0.0,0.0,341.28,1.0
C,2025-04-03,35,17:30:00,879.0,3.0,0.0034,353.61,0.9989
C,2025-04-03,36,18:00:00,801.0,0.0,0.0,340.09,0.9925
C,2025-04-03,37,18:30:00,726.0,50.0,0.0689,363.48,0.6376
C,2025-04-03,38,19:00:00,686.0,37.0,0.0539,364.38,0.4206
C,2025-04-03,39,19:30:00,606.0,9.0,0.0149,367.3,0.8275
C,2025-04-03,40,20:00:00,504.0,3.0,0.006,358.77,0.9701
C,2025-04-03,41,20:30:00,416.0,1.0,0.0024,330.51,0.988
C,2025-04-03,42,21:00:00,350.0,0.0,0.0,346.72,1.0
C,2025-04-03,43,21:30:00,282.0,1.0,0.0035,311.37,1.0
C,2025-04-03,44,22:00:00,233.0,6.0,0.0258,324.63,0.9251
C,2025-04-03,45,22:30:00,188.0,0.0,0.0,283.39,0.9947
C,2025-04-03,46,23:00:00,129.0,0.0,0.0,325.74,1.0
C,2025-04-03,47,23:30:00,104.0,1.0,0.0096,326.71,1.0
C,2025-04-04,0,00:00:00,77.0,0.0,0.0,363.03,1.0
C,2025-04-04,1,00:30:00,58.0,1.0,0.0172,303.65,1.0
C,2025-04-04,2,01:00:00,52.0,1.0,0.0192,319.45,0.9804
C,2025-04-04,3,01:30:00,30.0,0.0,0.0,346.1,1.0
C,2025-04-04,4,02:00:00,24.0,0.0,0.0,304.04,0.9167
C,2025-04-04,5,02:30:00,15.0,0.0,0.0,289.73,0.9333
C,2025-04-04,6,03:00:00,16.0,0.0,0.0,289.5,1.0
C,2025-04-04,7,03:30:00,10.0,0.0,0.0,278.2,0.7
C,2025-04-04,8,04:00:00,11.0,3.0,0.2727,345.75,0.75
C,2025-04-04,9,04:30:00,12.0,0.0,0.0,243.92,0.9167
C,2025-04-04,10,05:00:00,23.0,0.0,0.0,323.74,1.0
C,2025-04-04,11,05:30:00,20.0,0.0,0.0,305.3,1.0
C,2025-04-04,12,06:00:00,45.0,0.0,0.0,267.38,0.9778
C,2025-04-04,13,06:30:00,61.0,0.0,0.0,240.03,0.9836
C,2025-04-04,14,07:00:00,81.0,0.0,0.0,252.49,0.963
C,2025-04-04,15,07:30:00,127.0,1.0,0.0079,230.85,1.0
C,2025-04-04,16,08:00:00,236.0,0.0,0.0,261.61,0.9958
C,2025-04-04,17,08:30:00,367.0,1.0,0.0027,304.92,0.9973
C,2025-04-04,18,09:00:00,548.0,1.0,0.0018,301.84,0.9909
C,2025-04-04,19,09:30:00,678.0,3.0,0.0044,310.12,0.9852
C,2025-04-04,20,10:00:00,834.0,5.0,0.006,305.43,0.924
C,2025-04-04,21,10:30:00,930.0,7.0,0.0075,325.7,0.9567
C,2025-04-04,22,11:00:00,927.0,7.0,0.0076,335.21,0.9065
C,2025-04-04,23,11:30:00,990.0,5.0,0.0051,341.55,0.8883
C,2025-04-04,24,12:00:00,990.0,2.0,0.002,334.53,0.9899
C,2025-04-04,25,12:30:00,980.0,0.0,0.0,343.53,0.9694
C,2025-04-04,26,13:00:00,939.0,2.0,0.0021,338.89,0.9584
C,2025-04-04,27,13:30:00,1031.0,2.0,0.0019,354.86,0.8707
C,2025-04-04,28,14:00:00,1060.0,11.0,0.0104,340.04,0.9333
C,2025-04-04,29,14:30:00,1048.0,14.0,0.0134,352.02,0.7186
C,2025-04-04,30,15:00:00,1068.0,7.0,0.0066,349.36,0.9246
C,2025-04-04,31,15:30:00,1007.0,0.0,0.0,356.66,0.9911
C,2025-04-04,32,16:00:00,970.0,2.0,0.0021,349.67,0.9979
C,2025-04-04,33,16:30:00,898.0,2.0,0.0022,353.43,0.9989
C,2025-04-04,34,17:00:00,882.0,2.0,0.0023,350.24,0.9932
C,2025-04-04,35,17:30:00,792.0,2.0,0.0025,343.56,0.9861
C,2025-04-04,36,18:00:00,695.0,0.0,0.0,349.48,0.9928
C,2025-04-04,37,18:30:00,630.0,1.0,0.0016,341.08,0.9984
C,2025-04-04,38,19:00:00,563.0,2.0,0.0036,352.54,0.9822
C,2025-04-04,39,19:30:00,479.0,1.0,0.0021,353.83,0.9728
C,2025-04-04,40,20:00:00,379.0,1.0,0.0026,336.62,0.9947
C,2025-04-04,41,20:30:00,346.0,0.0,0.0,329.32,0.9971
C,2025-04-04,42,21:00:00,248.0,0.0,0.0,371.01,1.0
C,2025-04-04,43,21:30:00,208.0,0.0,0.0,308.03,1.0
C,2025-04-04,44,22:00:00,195.0,0.0,0.0,319.23,1.0
C,2025-04-04,45,22:30:00,138.0,0.0,0.0,338.71,1.0
C,2025-04-04,46,23:00:00,107.0,0.0,0.0,344.71,1.0
C,2025-04-04,47,23:30:00,93.0,0.0,0.0,301.96,1.0
C,2025-04-05,0,00:00:00,78.0,0.0,0.0,269.54,1.0
C,2025-04-05,1,00:30:00,69.0,0.0,0.0,293.0,1.0
C,2025-04-05,2,01:00:00,38.0,0.0,0.0,385.97,1.0
C,2025-04-05,3,01:30:00,36.0,2.0,0.0556,283.59,0.9706
C,2025-04-05,4,02:00:00,22.0,0.0,0.0,368.82,0.9545
C,2025-04-05,5,02:30:00,12.0,0.0,0.0,309.67,1.0
C,2025-04-05,6,03:00:00,15.0,5.0,0.3333,517.1,1.0
C,2025-04-05,7,03:30:00,12.0,0.0,0.0,409.42,0.9167
C,2025-04-05,8,04:00:00,7.0,0.0,0.0,573.86,1.0
C,2025-04-05,9,04:30:00,10.0,0.0,0.0,364.8,0.9
C,2025-04-05,10,05:00:00,14.0,0.0,0.0,722.86,1.0
C,2025-04-05,11,05:30:00,12.0,0.0,0.0,267.08,1.0
C,2025-04-05,12,06:00:00,11.0,0.0,0.0,189.73,1.0
C,2025-04-05,13,06:30:00,46.0,0.0,0.0,365.87,1.0
C,2025-04-05,14,07:00:00,41.0,,,,1.0
C,2025-04-05,15,07:30:00,87.0,,,,0.9885
C,2025-04-05,16,08:00:00,148.0,1.0,0.0068,256.01,0.9796
C,2025-04-05,17,08:30:00,235.0,0.0,0.0,307.25,0.9957
C,2025-04-05,18,09:00:00,316.0,0.0,0.0,327.07,1.0
C,2025-04-05,19,09:30:00,357.0,0.0,0.0,332.31,1.0
C,2025-04-05,20,10:00:00,492.0,0.0,0.0,294.87,0.9959
C,2025-04-05,21,10:30:00,582.0,3.0,0.0052,323.9,0.9914
C,2025-04-05,22,11:00:00,617.0,0.0,0.0,318.27,0.9968
C,2025-04-05,23,11:30:00,640.0,0.0,0.0,313.43,1.0
C,2025-04-05,24,12:00:00,682.0,0.0,0.0,337.86,0.9941
C,2025-04-05,25,12:30:00,677.0,1.0,0.0015,337.78,0.9911
C,2025-04-05,26,13:00:00,645.0,0.0,0.0,346.52,0.9798
C,2025-04-05,27,13:30:00,671.0,2.0,0.003,322.61,0.9791
C,2025-04-05,28,14:00:00,672.0,10.0,0.0149,336.54,0.8535
C,2025-04-05,29,14:30:00,671.0,2.0,0.003,337.32,0.9223
C,2025-04-05,30,15:00:00,681.0,4.0,0.0059,368.15,0.9439
C,2025-04-05,31,15:30:00,622.0,0.0,0.0,358.34,0.9839
C,2025-04-05,32,16:00:00,559.0,1.0,0.0018,355.25,1.0
C,2025-04-05,33,16:30:00,558.0,0.0,0.0,330.36,0.9928
C,2025-04-05,34,17:00:00,546.0,1.0,0.0018,336.69,0.9982
C,2025-04-05,35,17:30:00,511.0,1.0,0.002,351.98,0.9922
C,2025-04-05,36,18:00:00,500.0,1.0,0.002,337.03,0.978
C,2025-04-05,37,18:30:00,409.0,0.0,0.0,325.19,0.9951
C,2025-04-05,38,19:00:00,410.0,1.0,0.0024,357.52,0.9535
C,2025-04-05,39,19:30:00,318.0,0.0,0.0,338.04,0.9937
C,2025-04-05,40,20:00:00,301.0,0.0,0.0,332.35,1.0
C,2025-04-05,41,20:30:00,233.0,1.0,0.0043,314.65,0.9957
C,2025-04-05,42,21:00:00,197.0,1.0,0.0051,319.89,1.0
C,2025-04-05,43,21:30:00,165.0,0.0,0.0,345.07,0.9879
C,2025-04-05,44,22:00:00,167.0,0.0,0.0,341.35,0.994
C,2025-04-05,45,22:30:00,117.0,0.0,0.0,362.03,1.0
C,2025-04-05,46,23:00:00,101.0,0.0,0.0,299.09,1.0
C,2025-04-05,47,23:30:00,91.0,0.0,0.0,300.89,1.0
C,2025-04-06,0,00:00:00,75.0,0.0,0.0,300.03,1.0
C,2025-04-06,1,00:30:00,47.0,0.0,0.0,336.11,1.0
C,2025-04-06,2,01:00:00,35.0,0.0,0.0,290.4,1.0
C,2025-04-06,3,01:30:00,21.0,0.0,0.0,233.57,1.0
C,2025-04-06,4,02:00:00,25.0,1.0,0.04,284.75,0.7917
C,2025-04-06,5,02:30:00,12.0,0.0,0.0,374.92,1.0
C,2025-04-06,6,03:00:00,14.0,0.0,0.0,333.5,1.0
C,2025-04-06,7,03:30:00,9.0,0.0,0.0,406.22,1.0
C,2025-04-06,8,04:00:00,12.0,0.0,0.0,564.75,1.0
C,2025-04-06,9,04:30:00,5.0,0.0,0.0,312.8,1.0
C,2025-04-06,10,05:00:00,8.0,0.0,0.0,798.0,1.0
C,2025-04-06,11,05:30:00,8.0,0.0,0.0,321.5,1.0
C,2025-04-06,12,06:00:00,13.0,1.0,0.0769,192.58,1.0
C,2025-04-06,13,06:30:00,24.0,0.0,0.0,337.13,0.9583
C,2025-04-06,14,07:00:00,32.0,0.0,0.0,235.38,1.0
C,2025-04-06,15,07:30:00,52.0,0.0,0.0,266.75,1.0
C,2025-04-06,16,08:00:00,85.0,0.0,0.0,242.13,1.0
C,2025-04-06,17,08:30:00,121.0,0.0,0.0,283.39,1.0
C,2025-04-06,18,09:00:00,171.0,0.0,0.0,272.75,1.0
C,2025-04-06,19,09:30:00,238.0,0.0,0.0,294.74,1.0
C,2025-04-06,20,10:00:00,274.0,1.0,0.0036,273.23,1.0
C,2025-04-06,21,10:30:00,339.0,1.0,0.0029,294.3,1.0
C,2025-04-06,22,11:00:00,363.0,0.0,0.0,330.07,0.989
C,2025-04-06,23,11:30:00,398.0,0.0,0.0,319.79,1.0
C,2025-04-06,24,12:00:00,428.0,1.0,0.0023,323.78,0.9953
C,2025-04-06,25,12:30:00,441.0,1.0,0.0023,314.45,1.0
C,2025-04-06,26,13:00:00,444.0,2.0,0.0045,331.83,1.0
C,2025-04-06,27,13:30:00,418.0,0.0,0.0,338.08,1.0
C,2025-04-06,28,14:00:00,460.0,1.0,0.0022,297.71,0.9956
C,2025-04-06,29,14:30:00,473.0,0.0,0.0,323.47,1.0
C,2025-04-06,30,15:00:00,471.0,0.0,0.0,328.21,1.0
C,2025-04-06,31,15:30:00,423.0,0.0,0.0,338.21,1.0
C,2025-04-06,32,16:00:00,462.0,0.0,0.0,303.84,1.0
C,2025-04-06,33,16:30:00,407.0,0.0,0.0,322.67,1.0
C,2025-04-06,34,17:00:00,377.0,2.0,0.0053,305.75,0.9973
C,2025-04-06,35,17:30:00,378.0,0.0,0.0,316.59,1.0
C,2025-04-06,36,18:00:00,366.0,0.0,0.0,337.44,0.9891
C,2025-04-06,37,18:30:00,327.0,5.0,0.0153,324.93,0.9441
C,2025-04-06,38,19:00:00,288.0,0.0,0.0,306.96,0.9965
C,2025-04-06,39,19:30:00,244.0,0.0,0.0,319.88,1.0
C,2025-04-06,40,20:00:00,242.0,2.0,0.0083,322.16,0.9958
C,2025-04-06,41,20:30:00,193.0,0.0,0.0,285.89,1.0
C,2025-04-06,42,21:00:00,167.0,0.0,0.0,317.74,0.988
C,2025-04-06,43,21:30:00,147.0,0.0,0.0,287.99,1.0
C,2025-04-06,44,22:00:00,149.0,0.0,0.0,286.95,0.9933
C,2025-04-06,45,22:30:00,95.0,0.0,0.0,330.27,0.9895
C,2025-04-06,46,23:00:00,86.0,0.0,0.0,365.01,1.0
C,2025-04-06,47,23:30:00,74.0,1.0,0.0135,301.44,1.0
C,2025-04-07,0,00:00:00,52.0,2.0,0.0385,335.06,1.0
C,2025-04-07,1,00:30:00,37.0,0.0,0.0,327.16,1.0
C,2025-04-07,2,01:00:00,25.0,0.0,0.0,267.44,1.0
C,2025-04-07,3,01:30:00,24.0,0.0,0.0,423.79,1.0
C,2025-04-07,4,02:00:00,15.0,0.0,0.0,272.33,0.8667
C,2025-04-07,5,02:30:00,16.0,2.0,0.125,235.21,0.7143
C,2025-04-07,6,03:00:00,11.0,0.0,0.0,273.64,1.0
C,2025-04-07,7,03:30:00,6.0,0.0,0.0,379.33,1.0
C,2025-04-07,8,04:00:00,7.0,0.0,0.0,294.0,1.0
C,2025-04-07,9,04:30:00,12.0,0.0,0.0,268.42,1.0
C,2025-04-07,10,05:00:00,10.0,0.0,0.0,167.7,1.0
C,2025-04-07,11,05:30:00,9.0,0.0,0.0,185.11,1.0
C,2025-04-07,12,06:00:00,15.0,0.0,0.0,317.27,0.9333
C,2025-04-07,13,06:30:00,30.0,0.0,0.0,265.8,1.0
C,2025-04-07,14,07:00:00,61.0,0.0,0.0,309.07,1.0
C,2025-04-07,15,07:30:00,117.0,0.0,0.0,272.64,1.0
C,2025-04-07,16,08:00:00,202.0,0.0,0.0,285.73,1.0
C,2025-04-07,17,08:30:00,315.0,0.0,0.0,288.88,0.9968
C,2025-04-07,18,09:00:00,476.0,1.0,0.0021,291.92,1.0
C,2025-04-07,19,09:30:00,678.0,0.0,0.0,302.31,0.9956
C,2025-04-07,20,10:00:00,854.0,3.0,0.0035,320.97,0.9882
C,2025-04-07,21,10:30:00,940.0,1.0,0.0011,339.12,0.9723
C,2025-04-07,22,11:00:00,945.0,2.0,0.0021,357.12,0.9936
C,2025-04-07,23,11:30:00,1016.0,3.0,0.003,354.26,0.9822
C,2025-04-07,24,12:00:00,1089.0,1.0,0.0009,344.26,0.9816
C,2025-04-07,25,12:30:00,1165.0,2.0,0.0017,341.47,0.9776
C,2025-04-07,26,13:00:00,1156.0,4.0,0.0035,359.19,0.987
C,2025-04-07,27,13:30:00,1041.0,2.0,0.0019,357.29,0.9913
C,2025-04-07,28,14:00:00,1165.0,6.0,0.0052,342.41,0.9543
C,2025-04-07,29,14:30:00,1126.0,2.0,0.0018,344.5,0.9884
C,2025-04-07,30,15:00:00,1078.0,1.0,0.0009,356.84,0.9935
C,2025-04-07,31,15:30:00,1080.0,2.0,0.0019,357.69,0.9944
C,2025-04-07,32,16:00:00,1076.0,0.0,0.0,350.22,0.9926
C,2025-04-07,33,16:30:00,1059.0,1.0,0.0009,363.76,0.9943
C,2025-04-07,34,17:00:00,980.0,2.0,0.002,341.07,0.9949
C,2025-04-07,35,17:30:00,913.0,4.0,0.0044,351.66,0.9923
C,2025-04-07,36,18:00:00,885.0,0.0,0.0,356.42,0.9774
C,2025-04-07,37,18:30:00,748.0,2.0,0.0027,353.79,0.9786
C,2025-04-07,38,19:00:00,628.0,1.0,0.0016,358.16,0.9856
C,2025-04-07,39,19:30:00,588.0,3.0,0.0051,379.0,0.9607
C,2025-04-07,40,20:00:00,504.0,1.0,0.002,368.14,0.9881
C,2025-04-07,41,20:30:00,412.0,0.0,0.0,352.75,0.9927
C,2025-04-07,42,21:00:00,365.0,0.0,0.0,369.44,1.0
C,2025-04-07,43,21:30:00,265.0,1.0,0.0038,370.26,0.9962
C,2025-04-07,44,22:00:00,206.0,0.0,0.0,333.33,1.0
C,2025-04-07,45,22:30:00,179.0,1.0,0.0056,346.9,1.0
C,2025-04-07,46,23:00:00,151.0,0.0,0.0,337.8,0.9934
C,2025-04-07,47,23:30:00,104.0,0.0,0.0,277.63,1.0
C,2025-04-08,0,00:00:00,69.0,0.0,0.0,322.3,1.0
C,2025-04-08,1,00:30:00,48.0,0.0,0.0,326.21,0.9792
C,2025-04-08,2,01:00:00,42.0,0.0,0.0,338.71,1.0
C,2025-04-08,3,01:30:00,27.0,1.0,0.037,305.12,1.0
C,2025-04-08,4,02:00:00,29.0,2.0,0.069,261.7,0.963
C,2025-04-08,5,02:30:00,17.0,0.0,0.0,206.53,1.0
C,2025-04-08,6,03:00:00,12.0,0.0,0.0,289.0,1.0
C,2025-04-08,7,03:30:00,11.0,0.0,0.0,264.82,1.0
C,2025-04-08,8,04:00:00,11.0,1.0,0.0909,289.7,1.0
C,2025-04-08,9,04:30:00,13.0,0.0,0.0,457.38,1.0
C,2025-04-08,10,05:00:00,7.0,0.0,0.0,407.86,1.0
C,2025-04-08,11,05:30:00,16.0,0.0,0.0,348.38,1.0
C,2025-04-08,12,06:00:00,24.0,0.0,0.0,299.33,1.0
C,2025-04-08,13,06:30:00,39.0,1.0,0.0256,253.05,0.9737
C,2025-04-08,14,07:00:00,62.0,0.0,0.0,298.44,0.9839
C,2025-04-08,15,07:30:00,106.0,0.0,0.0,254.08,1.0
C,2025-04-08,16,08:00:00,214.0,0.0,0.0,267.33,0.9953
C,2025-04-08,17,08:30:00,350.0,0.0,0.0,315.73,1.0
C,2025-04-08,18,09:00:00,460.0,0.0,0.0,313.41,0.9978
C,2025-04-08,19,09:30:00,612.0,0.0,0.0,324.07,0.9918
C,2025-04-08,20,10:00:00,857.0,8.0,0.0093,320.26,0.9623
C,2025-04-08,21,10:30:00,895.0,1.0,0.0011,328.66,0.9765
C,2025-04-08,22,11:00:00,914.0,0.0,0.0,341.17,0.988
C,2025-04-08,23,11:30:00,978.0,1.0,0.001,328.32,0.9918
C,2025-04-08,24,12:00:00,1007.0,3.0,0.003,348.26,0.995
C,2025-04-08,25,12:30:00,984.0,2.0,0.002,337.83,0.9929
C,2025-04-08,26,13:00:00,1030.0,0.0,0.0,346.42,1.0
C,2025-04-08,27,13:30:00,955.0,1.0,0.001,355.5,0.9937
C,2025-04-08,28,14:00:00,1071.0,1.0,0.0009,347.68,0.9804
C,2025-04-08,29,14:30:00,1016.0,1.0,0.001,352.06,0.998
C,2025-04-08,30,15:00:00,1022.0,1.0,0.001,371.48,0.9863
C,2025-04-08,31,15:30:00,981.0,1.0,0.001,352.56,0.9929
C,2025-04-08,32,16:00:00,953.0,2.0,0.0021,369.97,0.9884
C,2025-04-08,33,16:30:00,881.0,1.0,0.0011,367.58,0.9989
C,2025-04-08,34,17:00:00,902.0,1.0,0.0011,371.54,0.9922
C,2025-04-08,35,17:30:00,798.0,1.0,0.0013,363.76,0.995
C,2025-04-08,36,18:00:00,751.0,1.0,0.0013,366.9,0.9707
C,2025-04-08,37,18:30:00,693.0,0.0,0.0,357.03,0.9856
C,2025-04-08,38,19:00:00,608.0,2.0,0.0033,349.79,0.9934
C,2025-04-08,39,19:30:00,485.0,2.0,0.0041,353.12,0.9938
C,2025-04-08,40,20:00:00,397.0,0.0,0.0,352.11,0.995
C,2025-04-08,41,20:30:00,355.0,1.0,0.0028,349.4,1.0
C,2025-04-08,42,21:00:00,265.0,0.0,0.0,339.35,0.9962
C,2025-04-08,43,21:30:00,219.0,0.0,0.0,352.15,1.0
C,2025-04-08,44,22:00:00,219.0,0.0,0.0,355.63,0.9954
C,2025-04-08,45,22:30:00,148.0,0.0,0.0,325.78,1.0
C,2025-04-08,46,23:00:00,120.0,0.0,0.0,282.53,1.0
C,2025-04-08,47,23:30:00,100.0,0.0,0.0,320.63,1.0
C,2025-04-09,0,00:00:00,77.0,5.0,0.0649,349.47,1.0
C,2025-04-09,1,00:30:00,60.0,0.0,0.0,336.1,1.0
C,2025-04-09,2,01:00:00,27.0,0.0,0.0,267.89,1.0
C,2025-04-09,3,01:30:00,23.0,0.0,0.0,290.0,1.0
C,2025-04-09,4,02:00:00,17.0,0.0,0.0,330.12,1.0
C,2025-04-09,5,02:30:00,16.0,0.0,0.0,340.25,0.9375
C,2025-04-09,6,03:00:00,9.0,0.0,0.0,242.22,1.0
C,2025-04-09,7,03:30:00,11.0,0.0,0.0,363.91,1.0
C,2025-04-09,8,04:00:00,9.0,0.0,0.0,344.56,1.0
C,2025-04-09,9,04:30:00,13.0,0.0,0.0,324.15,1.0
C,2025-04-09,10,05:00:00,12.0,0.0,0.0,188.42,1.0
C,2025-04-09,11,05:30:00,24.0,0.0,0.0,310.0,1.0
C,2025-04-09,12,06:00:00,28.0,0.0,0.0,231.0,1.0
C,2025-04-09,13,06:30:00,35.0,0.0,0.0,244.77,1.0
C,2025-04-09,14,07:00:00,70.0,0.0,0.0,246.63,1.0
C,2025-04-09,15,07:30:00,110.0,0.0,0.0,268.31,1.0
C,2025-04-09,16,08:00:00,228.0,0.0,0.0,270.36,1.0
C,2025-04-09,17,08:30:00,321.0,1.0,0.0031,283.78,1.0
C,2025-04-09,18,09:00:00,554.0,0.0,0.0,297.28,0.9946
C,2025-04-09,19,09:30:00,657.0,3.0,0.0046,301.33,0.9878
C,2025-04-09,20,10:00:00,744.0,0.0,0.0,311.05,0.9879
C,2025-04-09,21,10:30:00,890.0,22.0,0.0247,333.31,0.5449
C,2025-04-09,22,11:00:00,898.0,2.0,0.0022,333.97,0.9431
C,2025-04-09,23,11:30:00,904.0,24.0,0.0265,347.62,0.7205
C,2025-04-09,24,12:00:00,1022.0,3.0,0.0029,347.84,0.8126
C,2025-04-09,25,12:30:00,1008.0,9.0,0.0089,363.43,0.9179
C,2025-04-09,26,13:00:00,982.0,2.0,0.002,352.5,0.9316
C,2025-04-09,27,13:30:00,950.0,1.0,0.0011,337.87,0.9937
C,2025-04-09,28,14:00:00,889.0,1.0,0.0011,345.1,0.9955
C,2025-04-09,29,14:30:00,938.0,3.0,0.0032,349.01,0.9947
C,2025-04-09,30,15:00:00,914.0,2.0,0.0022,357.71,0.9989
C,2025-04-09,31,15:30:00,949.0,9.0,0.0095,345.24,0.8223
C,2025-04-09,32,16:00:00,899.0,1.0,0.0011,351.22,0.9421
C,2025-04-09,33,16:30:00,832.0,1.0,0.0012,336.09,0.9964
C,2025-04-09,34,17:00:00,835.0,7.0,0.0084,339.68,0.8406
C,2025-04-09,35,17:30:00,811.0,0.0,0.0,352.59,0.9926
C,2025-04-09,36,18:00:00,711.0,0.0,0.0,352.32,0.9859
C,2025-04-09,37,18:30:00,569.0,0.0,0.0,364.69,1.0
C,2025-04-09,38,19:00:00,582.0,0.0,0.0,327.7,0.9983
C,2025-04-09,39,19:30:00,469.0,10.0,0.0213,333.77,0.8606
C,2025-04-09,40,20:00:00,489.0,19.0,0.0389,394.63,0.4362
C,2025-04-09,41,20:30:00,389.0,1.0,0.0026,325.59,0.9923
C,2025-04-09,42,21:00:00,312.0,1.0,0.0032,365.49,1.0
C,2025-04-09,43,21:30:00,,1.0,0.0038,351.97,
C,2025-04-09,44,22:00:00,,0.0,0.0,357.31,
C,2025-04-09,45,22:30:00,,0.0,0.0,330.44,
C,2025-04-09,46,23:00:00,,0.0,0.0,322.51,
C,2025-04-09,47,23:30:00,,0.0,0.0,319.42,
C,2025-04-10,0,00:00:00,,0.0,0.0,308.53,
C,2025-04-10,1,00:30:00,,0.0,0.0,344.05,
C,2025-04-10,2,01:00:00,,0.0,0.0,328.73,
C,2025-04-10,3,01:30:00,,0.0,0.0,320.73,
C,2025-04-10,4,02:00:00,,0.0,0.0,361.58,
C,2025-04-10,5,02:30:00,,0.0,0.0,128.25,
C,2025-04-10,6,03:00:00,,0.0,0.0,348.64,
C,2025-04-10,7,03:30:00,5.0,0.0,0.0,392.0,1.0
C,2025-04-10,8,04:00:00,10.0,0.0,0.0,246.1,0.9
C,2025-04-10,9,04:30:00,6.0,0.0,0.0,240.83,0.6667
C,2025-04-10,10,05:00:00,6.0,0.0,0.0,384.17,1.0
C,2025-04-10,11,05:30:00,16.0,0.0,0.0,564.63,0.9375
C,2025-04-10,12,06:00:00,24.0,0.0,0.0,365.0,0.9167
C,2025-04-10,13,06:30:00,37.0,0.0,0.0,348.16,0.973
C,2025-04-10,14,07:00:00,58.0,0.0,0.0,239.4,1.0
C,2025-04-10,15,07:30:00,92.0,1.0,0.0109,289.76,0.989
C,2025-04-10,16,08:00:00,210.0,2.0,0.0095,299.14,1.0
C,2025-04-10,17,08:30:00,347.0,4.0,0.0115,307.23,0.9271
C,2025-04-10,18,09:00:00,449.0,1.0,0.0022,313.63,0.9777
C,2025-04-10,19,09:30:00,616.0,0.0,0.0,314.44,0.9886
C,2025-04-10,20,10:00:00,728.0,5.0,0.0069,325.05,0.8866
C,2025-04-10,21,10:30:00,864.0,11.0,0.0127,336.79,0.7597
C,2025-04-10,22,11:00:00,899.0,3.0,0.0033,337.12,0.9275
C,2025-04-10,23,11:30:00,919.0,16.0,0.0174,345.41,0.6645
C,2025-04-10,24,12:00:00,925.0,2.0,0.0022,341.75,0.9382
C,2025-04-10,25,12:30:00,931.0,3.0,0.0032,342.97,0.8922
C,2025-04-10,26,13:00:00,883.0,2.0,0.0023,335.5,0.9841
C,2025-04-10,27,13:30:00,922.0,2.0,0.0022,340.58,0.9554
C,2025-04-10,28,14:00:00,936.0,6.0,0.0064,329.79,0.9602
C,2025-04-10,29,14:30:00,990.0,9.0,0.0091,346.8,0.6116
C,2025-04-10,30,15:00:00,873.0,3.0,0.0034,351.44,0.9862
C,2025-04-10,31,15:30:00,939.0,2.0,0.0021,354.2,0.9381
C,2025-04-10,32,16:00:00,923.0,5.0,0.0054,367.75,0.9499
C,2025-04-10,33,16:30:00,873.0,4.0,0.0046,357.94,0.9931
C,2025-04-10,34,17:00:00,864.0,1.0,0.0012,352.79,0.9838
C,2025-04-10,35,17:30:00,770.0,6.0,0.0078,347.13,0.7932
C,2025-04-10,36,18:00:00,701.0,0.0,0.0,359.94,0.98
C,2025-04-10,37,18:30:00,651.0,1.0,0.0015,359.85,0.9954
C,2025-04-10,38,19:00:00,545.0,1.0,0.0018,357.33,0.9982
C,2025-04-10,39,19:30:00,520.0,3.0,0.0058,362.75,0.9826
C,2025-04-10,40,20:00:00,411.0,0.0,0.0,361.71,0.9927
C,2025-04-10,41,20:30:00,361.0,3.0,0.0083,333.51,0.9944
C,2025-04-10,42,21:00:00,283.0,0.0,0.0,370.4,0.9965
C,2025-04-10,43,21:30:00,260.0,1.0,0.0038,384.27,1.0
C,2025-04-10,44,22:00:00,204.0,0.0,0.0,317.02,0.9951
C,2025-04-10,45,22:30:00,148.0,0.0,0.0,293.82,0.9595
C,2025-04-10,46,23:00:00,112.0,0.0,0.0,330.46,0.9821
C,2025-04-10,47,23:30:00,119.0,0.0,0.0,307.24,1.0
C,2025-04-11,0,00:00:00,79.0,0.0,0.0,351.99,1.0
C,2025-04-11,1,00:30:00,48.0,2.0,0.0417,357.85,0.9783
C,2025-04-11,2,01:00:00,41.0,0.0,0.0,360.95,1.0
C,2025-04-11,3,01:30:00,29.0,0.0,0.0,322.66,1.0
C,2025-04-11,4,02:00:00,12.0,1.0,0.0833,300.45,1.0
C,2025-04-11,5,02:30:00,16.0,0.0,0.0,127.31,1.0
C,2025-04-11,6,03:00:00,37.0,2.0,0.0541,108.57,0.8857
C,2025-04-11,7,03:30:00,56.0,0.0,0.0,58.23,1.0
C,2025-04-11,8,04:00:00,22.0,0.0,0.0,65.91,1.0
C,2025-04-11,9,04:30:00,31.0,0.0,0.0,69.84,1.0
C,2025-04-11,10,05:00:00,16.0,1.0,0.0625,282.13,1.0
C,2025-04-11,11,05:30:00,22.0,0.0,0.0,413.82,0.6364
