Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client
May,10,00:30:00,1.0,44.0,0.0,0.0,288.25,C
May,10,01:00:00,1.0,36.0,0.0,0.0,359.94,C
May,10,01:30:00,1.0,18.0,0.0,0.0,319.06,C
May,10,02:00:00,0.9412,17.0,0.0,0.0,273.82,C
May,10,02:30:00,1.0,12.0,0.0,0.0,405.83,C
May,10,03:00:00,1.0,5.0,0.0,0.0,306.2,C
May,10,03:30:00,1.0,12.0,0.0,0.0,408.75,C
May,10,04:00:00,1.0,12.0,0.0,0.0,263.83,C
May,10,04:30:00,1.0,11.0,0.0,0.0,198.91,C
May,10,05:00:00,1.0,13.0,0.0,0.0,279.31,C
May,10,05:30:00,1.0,16.0,0.0,0.0,176.5,C
May,10,06:00:00,0.9333,15.0,0.0,0.0,319.47,C
May,10,06:30:00,0.9189,37.0,0.0,0.0,241.32,C
May,10,07:00:00,1.0,51.0,1.0,0.0196,222.34,C
May,10,07:30:00,0.9149,95.0,1.0,0.0105,281.32,C
May,10,08:00:00,0.9673,153.0,0.0,0.0,275.07,C
May,10,08:30:00,0.9769,261.0,1.0,0.0038,298.54,C
May,10,09:00:00,0.9703,337.0,0.0,0.0,289.22,C
May,10,09:30:00,1.0,384.0,0.0,0.0,297.68,C
May,10,10:00:00,1.0,499.0,0.0,0.0,308.97,C
May,10,10:30:00,0.9981,535.0,1.0,0.0019,325.45,C
May,10,11:00:00,0.9963,548.0,1.0,0.0018,329.3,C
May,10,11:30:00,1.0,521.0,2.0,0.0038,342.87,C
May,10,12:00:00,0.9982,553.0,1.0,0.0018,346.77,C
May,10,12:30:00,0.9983,572.0,0.0,0.0,326.05,C
May,10,13:00:00,1.0,575.0,1.0,0.0017,317.51,C
May,10,13:30:00,0.9982,550.0,0.0,0.0,332.68,C
May,10,14:00:00,1.0,541.0,2.0,0.0037,347.6,C
May,10,14:30:00,0.8501,575.0,8.0,0.0139,326.89,C
May,10,15:00:00,0.9931,577.0,0.0,0.0,340.14,C
May,10,15:30:00,0.9983,580.0,0.0,0.0,327.58,C
May,10,16:00:00,0.9961,519.0,2.0,0.0039,323.76,C
May,10,16:30:00,0.998,494.0,0.0,0.0,324.62,C
May,10,17:00:00,0.9953,426.0,1.0,0.0023,349.16,C
May,10,17:30:00,1.0,407.0,2.0,0.0049,335.41,C
May,10,18:00:00,1.0,402.0,2.0,0.005,334.72,C
May,10,18:30:00,1.0,378.0,0.0,0.0,346.84,C
May,10,19:00:00,0.9938,324.0,0.0,0.0,315.07,C
May,10,19:30:00,0.6918,298.0,6.0,0.0201,335.02,C
May,10,20:00:00,0.9161,286.0,0.0,0.0,337.86,C
May,10,20:30:00,0.9817,219.0,0.0,0.0,331.63,C
May,10,21:00:00,0.9892,187.0,1.0,0.0053,310.73,C
May,10,21:30:00,0.965,143.0,0.0,0.0,340.9,C
May,10,22:00:00,0.8435,149.0,2.0,0.0134,343.12,C
May,10,22:30:00,0.9483,116.0,0.0,0.0,358.18,C
May,10,23:00:00,1.0,73.0,0.0,0.0,291.85,C
May,10,23:30:00,1.0,78.0,0.0,0.0,309.36,C
May,11,00:00:00,0.9184,49.0,0.0,0.0,322.78,C
May,11,00:30:00,1.0,32.0,0.0,0.0,380.81,C
May,11,01:00:00,1.0,25.0,0.0,0.0,283.64,C
May,11,01:30:00,0.9524,21.0,0.0,0.0,307.9,C
May,11,02:00:00,1.0,15.0,0.0,0.0,349.27,C
May,11,02:30:00,1.0,9.0,0.0,0.0,205.89,C
May,11,03:00:00,1.0,9.0,1.0,0.1111,308.38,C
May,11,03:30:00,1.0,6.0,0.0,0.0,518.83,C
May,11,04:00:00,1.0,6.0,0.0,0.0,302.33,C
May,11,04:30:00,1.0,2.0,0.0,0.0,193.5,C
May,11,05:00:00,0.9091,11.0,0.0,0.0,304.82,C
May,11,05:30:00,0.7778,9.0,0.0,0.0,386.67,C
May,11,06:00:00,0.95,20.0,0.0,0.0,350.95,C
May,11,06:30:00,1.0,22.0,0.0,0.0,278.68,C
May,11,07:00:00,1.0,37.0,1.0,0.027,301.53,C
May,11,07:30:00,1.0,53.0,0.0,0.0,252.09,C
May,11,08:00:00,1.0,69.0,0.0,0.0,226.83,C
May,11,08:30:00,1.0,118.0,1.0,0.0085,282.62,C
May,11,09:00:00,1.0,148.0,0.0,0.0,260.34,C
May,11,09:30:00,1.0,124.0,0.0,0.0,266.2,C
May,11,10:00:00,0.9908,217.0,0.0,0.0,272.13,C
May,11,10:30:00,1.0,243.0,0.0,0.0,291.84,C
May,11,11:00:00,0.9956,229.0,0.0,0.0,337.72,C
May,11,11:30:00,0.9821,281.0,1.0,0.0036,314.1,C
May,11,12:00:00,1.0,312.0,0.0,0.0,304.32,C
May,11,12:30:00,1.0,332.0,0.0,0.0,287.36,C
May,11,13:00:00,1.0,297.0,1.0,0.0034,287.59,C
May,11,13:30:00,0.9969,324.0,0.0,0.0,334.37,C
May,11,14:00:00,0.994,333.0,0.0,0.0,302.34,C
May,11,14:30:00,0.9967,301.0,0.0,0.0,302.75,C
May,11,15:00:00,1.0,346.0,1.0,0.0029,301.9,C
May,11,15:30:00,1.0,323.0,0.0,0.0,345.83,C
May,11,16:00:00,1.0,283.0,0.0,0.0,336.64,C
May,11,16:30:00,1.0,284.0,0.0,0.0,333.15,C
May,11,17:00:00,1.0,307.0,0.0,0.0,343.02,C
May,11,17:30:00,0.9934,303.0,0.0,0.0,305.73,C
May,11,18:00:00,1.0,227.0,1.0,0.0044,293.96,C
May,11,18:30:00,1.0,200.0,0.0,0.0,291.87,C
May,11,19:00:00,0.9948,196.0,2.0,0.0102,319.03,C
May,11,19:30:00,1.0,186.0,0.0,0.0,269.15,C
May,11,20:00:00,0.9889,181.0,1.0,0.0055,289.92,C
May,11,20:30:00,0.9938,160.0,0.0,0.0,279.97,C
May,11,21:00:00,0.985,133.0,0.0,0.0,265.35,C
May,11,21:30:00,1.0,140.0,0.0,0.0,276.74,C
May,11,22:00:00,1.0,107.0,0.0,0.0,341.21,C
May,11,22:30:00,1.0,92.0,0.0,0.0,272.32,C
May,11,23:00:00,1.0,68.0,0.0,0.0,281.16,C
May,11,23:30:00,1.0,45.0,0.0,0.0,267.73,C
May,12,00:00:00,1.0,45.0,1.0,0.0222,318.95,C
May,12,00:30:00,0.9778,45.0,0.0,0.0,279.67,C
May,12,01:00:00,1.0,34.0,0.0,0.0,250.65,C
May,12,01:30:00,1.0,19.0,2.0,0.1053,351.82,C
May,12,02:00:00,1.0,18.0,4.0,0.2222,373.14,C
May,12,02:30:00,0.9091,11.0,0.0,0.0,346.64,C
May,12,03:00:00,0.875,16.0,0.0,0.0,247.31,C
May,12,03:30:00,1.0,8.0,0.0,0.0,313.75,C
May,12,04:00:00,1.0,12.0,0.0,0.0,437.25,C
May,12,04:30:00,1.0,9.0,0.0,0.0,400.44,C
May,12,05:00:00,1.0,11.0,0.0,0.0,379.0,C
May,12,05:30:00,1.0,13.0,0.0,0.0,355.23,C
May,12,06:00:00,1.0,24.0,0.0,0.0,247.29,C
May,12,06:30:00,0.9487,39.0,0.0,0.0,363.9,C
May,12,07:00:00,0.9383,81.0,0.0,0.0,271.38,C
May,12,07:30:00,0.8197,123.0,1.0,0.0081,274.76,C
May,12,08:00:00,0.8894,228.0,2.0,0.0088,294.68,C
May,12,08:30:00,0.9833,359.0,0.0,0.0,317.19,C
May,12,09:00:00,0.9578,547.0,2.0,0.0037,311.94,C
May,12,09:30:00,0.4487,683.0,30.0,0.0439,351.5,C
May,12,10:00:00,0.8049,825.0,5.0,0.0061,313.9,C
May,12,10:30:00,0.8607,873.0,26.0,0.0298,338.41,C
May,12,11:00:00,0.2089,1005.0,43.0,0.0428,354.53,C
May,12,11:30:00,0.4528,982.0,28.0,0.0285,349.9,C
May,12,12:00:00,0.464,1048.0,33.0,0.0315,353.7,C
May,12,12:30:00,0.5854,990.0,30.0,0.0303,357.32,C
May,12,13:00:00,0.6018,1006.0,19.0,0.0189,380.16,C
May,12,13:30:00,0.5025,1038.0,21.0,0.0202,361.59,C
May,12,14:00:00,0.9082,1026.0,13.0,0.0127,378.82,C
May,12,14:30:00,0.5456,1051.0,43.0,0.0409,372.2,C
May,12,15:00:00,0.7099,1045.0,4.0,0.0038,366.31,C
May,12,15:30:00,0.9179,1036.0,13.0,0.0125,370.39,C
May,12,16:00:00,0.996,1011.0,2.0,0.002,342.44,C
May,12,16:30:00,0.9939,992.0,1.0,0.001,342.61,C
May,12,17:00:00,0.9894,946.0,1.0,0.0011,356.66,C
May,12,17:30:00,0.9885,780.0,0.0,0.0,360.14,C
May,12,18:00:00,0.9928,844.0,5.0,0.0059,343.78,C
May,12,18:30:00,0.9919,740.0,0.0,0.0,349.63,C
May,12,19:00:00,0.9904,625.0,1.0,0.0016,366.32,C
May,12,19:30:00,0.8446,586.0,7.0,0.0119,347.44,C
May,12,20:00:00,0.4506,503.0,17.0,0.0338,371.63,C
May,12,20:30:00,0.9782,412.0,0.0,0.0,317.31,C
May,12,21:00:00,0.9969,322.0,0.0,0.0,346.28,C
May,12,21:30:00,0.9967,300.0,0.0,0.0,336.92,C
May,12,22:00:00,1.0,229.0,0.0,0.0,314.56,C
May,12,22:30:00,1.0,177.0,1.0,0.0056,320.79,C
May,12,23:00:00,1.0,166.0,0.0,0.0,306.61,C
May,12,23:30:00,1.0,108.0,0.0,0.0,345.14,C
May,13,00:00:00,1.0,73.0,0.0,0.0,364.34,C
May,13,00:30:00,1.0,48.0,0.0,0.0,319.52,C
May,13,01:00:00,0.9737,38.0,0.0,0.0,291.39,C
May,13,01:30:00,1.0,31.0,0.0,0.0,282.42,C
May,13,02:00:00,1.0,22.0,0.0,0.0,373.45,C
May,13,02:30:00,1.0,23.0,0.0,0.0,277.96,C
May,13,03:00:00,1.0,10.0,0.0,0.0,280.7,C
May,13,03:30:00,1.0,10.0,0.0,0.0,209.5,C
May,13,04:00:00,1.0,11.0,0.0,0.0,433.09,C
May,13,04:30:00,1.0,7.0,0.0,0.0,293.71,C
May,13,05:00:00,1.0,13.0,0.0,0.0,246.15,C
May,13,05:30:00,1.0,11.0,1.0,0.0909,256.1,C
May,13,06:00:00,1.0,18.0,1.0,0.0556,200.0,C
May,13,06:30:00,0.9804,51.0,0.0,0.0,280.8,C
May,13,07:00:00,0.9714,71.0,1.0,0.0141,277.01,C
May,13,07:30:00,0.9185,137.0,2.0,0.0146,248.82,C
May,13,08:00:00,0.9957,231.0,1.0,0.0043,298.39,C
May,13,08:30:00,0.8872,400.0,1.0,0.0025,304.17,C
May,13,09:00:00,0.9294,510.0,0.0,0.0,311.83,C
May,13,09:30:00,0.8367,654.0,11.0,0.0168,337.52,C
May,13,10:00:00,0.9612,750.0,2.0,0.0027,328.45,C
May,13,10:30:00,0.882,866.0,10.0,0.0115,322.67,C
May,13,11:00:00,0.9762,926.0,0.0,0.0,320.83,C
May,13,11:30:00,0.94,939.0,6.0,0.0064,321.48,C
May,13,12:00:00,0.9313,929.0,12.0,0.0129,339.46,C
May,13,12:30:00,0.4912,1000.0,33.0,0.033,337.94,C
May,13,13:00:00,0.9724,946.0,3.0,0.0032,338.73,C
May,13,13:30:00,0.6208,910.0,24.0,0.0264,354.49,C
May,13,14:00:00,0.7161,968.0,3.0,0.0031,357.92,C
May,13,14:30:00,0.8062,943.0,9.0,0.0095,368.24,C
May,13,15:00:00,0.957,980.0,3.0,0.0031,346.11,C
May,13,15:30:00,0.9905,954.0,2.0,0.0021,337.35,C
May,13,16:00:00,0.9827,930.0,3.0,0.0032,355.43,C
May,13,16:30:00,0.984,876.0,2.0,0.0023,345.86,C
May,13,17:00:00,0.9871,780.0,2.0,0.0026,361.13,C
May,13,17:30:00,0.9706,786.0,3.0,0.0038,347.62,C
May,13,18:00:00,0.9101,761.0,5.0,0.0066,340.87,C
May,13,18:30:00,0.973,631.0,2.0,0.0032,341.42,C
May,13,19:00:00,0.9897,584.0,1.0,0.0017,346.54,C
May,13,19:30:00,0.9876,483.0,0.0,0.0,329.95,C
May,13,20:00:00,0.9858,425.0,2.0,0.0047,354.78,C
May,13,20:30:00,0.9921,380.0,1.0,0.0026,328.37,C
May,13,21:00:00,0.997,331.0,1.0,0.003,310.99,C
May,13,21:30:00,0.9968,309.0,0.0,0.0,325.75,C
May,13,22:00:00,0.9872,235.0,1.0,0.0043,331.68,C
May,13,22:30:00,0.9947,189.0,1.0,0.0053,321.96,C
May,13,23:00:00,1.0,156.0,0.0,0.0,307.08,C
May,13,23:30:00,1.0,110.0,0.0,0.0,334.32,C
May,14,00:00:00,1.0,69.0,0.0,0.0,332.87,C
May,14,00:30:00,1.0,62.0,2.0,0.0323,372.43,C
May,14,01:00:00,0.9333,30.0,0.0,0.0,366.6,C
May,14,01:30:00,1.0,28.0,0.0,0.0,372.96,C
May,14,02:00:00,1.0,25.0,0.0,0.0,313.08,C
May,14,02:30:00,0.9565,23.0,0.0,0.0,266.39,C
May,14,03:00:00,1.0,10.0,0.0,0.0,297.4,C
May,14,03:30:00,0.6364,12.0,1.0,0.0833,338.91,C
May,14,04:00:00,0.8333,13.0,1.0,0.0769,219.92,C
May,14,04:30:00,0.5833,15.0,3.0,0.2,300.25,C
May,14,05:00:00,0.7143,8.0,1.0,0.125,345.0,C
May,14,05:30:00,0.3125,19.0,3.0,0.1579,249.5,C
May,14,06:00:00,0.875,32.0,0.0,0.0,326.59,C
May,14,06:30:00,0.9787,48.0,1.0,0.0208,226.64,C
May,14,07:00:00,1.0,91.0,0.0,0.0,267.31,C
May,14,07:30:00,0.9861,144.0,0.0,0.0,247.26,C
May,14,08:00:00,0.9923,261.0,1.0,0.0038,269.2,C
May,14,08:30:00,0.878,384.0,7.0,0.0182,321.06,C
May,14,09:00:00,0.8252,621.0,9.0,0.0145,316.86,C
May,14,09:30:00,0.5394,779.0,43.0,0.0552,351.1,C
May,14,10:00:00,0.3275,949.0,42.0,0.0443,339.24,C
May,14,10:30:00,0.3578,976.0,37.0,0.0379,347.66,C
May,14,11:00:00,0.6742,939.0,9.0,0.0096,335.31,C
May,14,11:30:00,0.8588,938.0,10.0,0.0107,348.26,C
May,14,12:00:00,0.9696,957.0,2.0,0.0021,329.57,C
May,14,12:30:00,0.9953,863.0,3.0,0.0035,330.89,C
May,14,13:00:00,0.9874,950.0,1.0,0.0011,335.39,C
May,14,13:30:00,0.727,993.0,15.0,0.0151,339.96,C
May,14,14:00:00,0.9311,946.0,3.0,0.0032,335.83,C
May,14,14:30:00,0.9914,931.0,4.0,0.0043,351.23,C
May,14,15:00:00,0.9661,976.0,3.0,0.0031,339.31,C
May,14,15:30:00,0.9978,896.0,1.0,0.0011,360.65,C
May,14,16:00:00,0.9956,905.0,1.0,0.0011,341.65,C
May,14,16:30:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,17:00:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,17:30:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,18:00:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,18:30:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,19:00:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,19:30:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,20:00:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,20:30:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,21:00:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,21:30:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,22:00:00,0.9989,875.0,0.0,0.0,354.38,C
May,14,22:30:00,1.0,178.0,2.0,0.0112,310.91,C
May,14,23:00:00,1.0,151.0,0.0,0.0,306.71,C
May,14,23:30:00,1.0,114.0,0.0,0.0,361.12,C
May,15,00:00:00,1.0,79.0,0.0,0.0,351.46,C
May,15,00:30:00,0.9808,52.0,0.0,0.0,340.37,C
May,15,01:00:00,0.973,37.0,0.0,0.0,235.65,C
May,15,01:30:00,1.0,29.0,0.0,0.0,360.55,C
May,15,02:00:00,1.0,17.0,0.0,0.0,209.24,C
May,15,02:30:00,1.0,15.0,0.0,0.0,241.33,C
May,15,03:00:00,1.0,11.0,0.0,0.0,346.18,C
May,15,03:30:00,1.0,11.0,0.0,0.0,274.36,C
May,15,04:00:00,1.0,12.0,0.0,0.0,313.5,C
May,15,04:30:00,1.0,3.0,0.0,0.0,512.33,C
May,15,05:00:00,1.0,11.0,0.0,0.0,228.73,C
May,15,05:30:00,1.0,21.0,0.0,0.0,377.67,C
May,15,06:00:00,0.9714,35.0,0.0,0.0,226.71,C
May,15,06:30:00,0.898,53.0,4.0,0.0755,287.8,C
May,15,07:00:00,0.9327,106.0,2.0,0.0189,259.97,C
May,15,07:30:00,0.9189,150.0,2.0,0.0133,269.81,C
May,15,08:00:00,0.9035,259.0,0.0,0.0,295.39,C
May,15,08:30:00,0.9562,368.0,3.0,0.0082,308.56,C
May,15,09:00:00,0.9699,500.0,2.0,0.004,322.13,C
May,15,09:30:00,0.9562,666.0,4.0,0.006,327.14,C
May,15,10:00:00,0.9427,751.0,1.0,0.0013,324.93,C
May,15,10:30:00,0.9368,815.0,8.0,0.0098,313.23,C
May,15,11:00:00,0.8727,925.0,6.0,0.0065,323.61,C
May,15,11:30:00,0.866,978.0,8.0,0.0082,344.43,C
May,15,12:00:00,0.9538,912.0,2.0,0.0022,337.72,C
May,15,12:30:00,0.905,931.0,15.0,0.0161,340.79,C
May,15,13:00:00,0.6991,920.0,16.0,0.0174,336.34,C
May,15,13:30:00,0.3558,945.0,40.0,0.0423,330.05,C
May,15,14:00:00,0.259,991.0,49.0,0.0494,341.85,C
May,15,14:30:00,0.4329,1043.0,29.0,0.0278,358.63,C
May,15,15:00:00,0.9637,938.0,1.0,0.0011,333.08,C
May,15,15:30:00,0.9907,861.0,0.0,0.0,351.41,C
May,15,16:00:00,0.999,961.0,5.0,0.0052,353.94,C
May,15,16:30:00,0.9941,843.0,0.0,0.0,365.74,C
May,15,17:00:00,0.9822,843.0,2.0,0.0024,352.86,C
May,15,17:30:00,0.995,810.0,3.0,0.0037,340.0,C
May,15,18:00:00,0.9883,685.0,3.0,0.0044,339.39,C
May,15,18:30:00,0.9728,627.0,1.0,0.0016,340.73,C
May,15,19:00:00,0.9464,579.0,1.0,0.0017,336.96,C
May,15,19:30:00,0.4739,522.0,43.0,0.0824,359.92,C
May,15,20:00:00,0.2424,508.0,83.0,0.1634,370.92,C
May,15,20:30:00,0.3819,441.0,22.0,0.0499,359.05,C
May,15,21:00:00,0.9534,344.0,1.0,0.0029,362.27,C
May,15,21:30:00,1.0,283.0,0.0,0.0,354.76,C
May,15,22:00:00,0.9956,229.0,0.0,0.0,339.39,C
May,15,22:30:00,1.0,168.0,0.0,0.0,331.86,C
May,15,23:00:00,1.0,127.0,0.0,0.0,377.62,C
May,15,23:30:00,0.9895,95.0,0.0,0.0,305.82,C
May,16,00:00:00,1.0,69.0,0.0,0.0,404.42,C
May,16,00:30:00,1.0,43.0,0.0,0.0,335.3,C
May,16,01:00:00,1.0,35.0,0.0,0.0,401.49,C
May,16,01:30:00,1.0,27.0,0.0,0.0,306.93,C
May,16,02:00:00,0.75,17.0,1.0,0.0588,381.13,C
May,16,02:30:00,1.0,15.0,0.0,0.0,377.33,C
May,16,03:00:00,1.0,4.0,0.0,0.0,492.0,C
May,16,03:30:00,1.0,5.0,0.0,0.0,479.6,C
May,16,04:00:00,0.6154,13.0,0.0,0.0,319.85,C
May,16,04:30:00,0.7692,13.0,0.0,0.0,365.46,C
May,16,05:00:00,1.0,7.0,0.0,0.0,382.57,C
May,16,05:30:00,0.9333,16.0,1.0,0.0625,296.6,C
May,16,06:00:00,1.0,28.0,0.0,0.0,295.18,C
May,16,06:30:00,0.8958,52.0,4.0,0.0769,291.88,C
May,16,07:00:00,0.9383,83.0,2.0,0.0241,304.21,C
May,16,07:30:00,0.8671,144.0,1.0,0.0069,267.53,C
May,16,08:00:00,0.8755,253.0,4.0,0.0158,291.71,C
May,16,08:30:00,0.6904,370.0,5.0,0.0135,314.85,C
May,16,09:00:00,0.882,503.0,3.0,0.006,327.47,C
May,16,09:30:00,0.7452,593.0,16.0,0.027,314.21,C
May,16,10:00:00,0.8399,739.0,2.0,0.0027,362.56,C
May,16,10:30:00,0.7168,851.0,14.0,0.0165,315.87,C
May,16,11:00:00,0.8957,897.0,5.0,0.0056,330.14,C
May,16,11:30:00,0.8466,926.0,7.0,0.0076,319.33,C
May,16,12:00:00,0.6506,900.0,30.0,0.0333,330.71,C
May,16,12:30:00,0.4052,973.0,45.0,0.0462,331.59,C
May,16,13:00:00,0.9105,933.0,6.0,0.0064,348.3,C
May,16,13:30:00,0.876,920.0,9.0,0.0098,339.67,C
May,16,14:00:00,0.5966,955.0,18.0,0.0188,345.61,C
May,16,14:30:00,0.926,936.0,3.0,0.0032,322.6,C
May,16,15:00:00,0.4336,877.0,33.0,0.0376,339.78,C
May,16,15:30:00,0.3235,995.0,46.0,0.0462,359.76,C
May,16,16:00:00,0.838,942.0,4.0,0.0042,345.69,C
May,16,16:30:00,0.8015,917.0,10.0,0.0109,335.38,C
May,16,17:00:00,0.7432,788.0,13.0,0.0165,379.65,C
May,16,17:30:00,0.9381,744.0,1.0,0.0013,353.47,C
May,16,18:00:00,0.9621,636.0,2.0,0.0031,337.26,C
May,16,18:30:00,0.7215,586.0,8.0,0.0137,355.11,C
May,16,19:00:00,0.9616,551.0,4.0,0.0073,337.47,C
May,16,19:30:00,0.9589,438.0,0.0,0.0,352.64,C
May,16,20:00:00,0.6006,369.0,6.0,0.0163,343.61,C
May,16,20:30:00,0.9684,316.0,0.0,0.0,332.11,C
May,16,21:00:00,0.8079,306.0,4.0,0.0131,343.65,C
May,16,21:30:00,0.9628,242.0,0.0,0.0,331.77,C
May,16,22:00:00,0.913,184.0,0.0,0.0,378.3,C
May,16,22:30:00,0.993,142.0,0.0,0.0,345.49,C
May,16,23:00:00,1.0,106.0,0.0,0.0,267.93,C
May,16,23:30:00,1.0,96.0,0.0,0.0,312.89,C
May,17,00:00:00,1.0,75.0,0.0,0.0,368.67,C
May,17,00:30:00,1.0,63.0,0.0,0.0,307.68,C
May,17,01:00:00,0.8636,46.0,2.0,0.0435,383.3,C
May,17,01:30:00,1.0,25.0,0.0,0.0,302.28,C
May,17,02:00:00,0.5,20.0,2.0,0.1,347.17,C
May,17,02:30:00,1.0,6.0,0.0,0.0,499.5,C
May,17,03:00:00,1.0,10.0,2.0,0.2,516.5,C
May,17,03:30:00,1.0,11.0,0.0,0.0,461.64,C
May,17,04:00:00,1.0,4.0,0.0,0.0,162.5,C
May,17,04:30:00,1.0,10.0,0.0,0.0,250.2,C
May,17,05:00:00,1.0,2.0,0.0,0.0,882.5,C
May,17,05:30:00,1.0,9.0,0.0,0.0,364.33,C
May,17,06:00:00,1.0,23.0,0.0,0.0,289.22,C
May,17,06:30:00,1.0,29.0,1.0,0.0345,294.0,C
May,17,07:00:00,0.9231,52.0,0.0,0.0,266.87,C
May,17,07:30:00,0.8132,95.0,4.0,0.0421,281.18,C
May,17,08:00:00,0.8805,161.0,2.0,0.0124,296.25,C
May,17,08:30:00,0.4545,212.0,14.0,0.066,315.21,C
May,17,09:00:00,0.9083,342.0,4.0,0.0117,287.02,C
May,17,09:30:00,0.3333,395.0,32.0,0.081,335.51,C
May,17,10:00:00,0.8404,496.0,1.0,0.002,315.13,C
May,17,10:30:00,0.9891,552.0,2.0,0.0036,333.11,C
May,17,11:00:00,0.9535,626.0,3.0,0.0048,345.5,C
May,17,11:30:00,0.6232,644.0,23.0,0.0357,353.55,C
May,17,12:00:00,0.839,622.0,7.0,0.0113,331.76,C
May,17,12:30:00,0.4515,629.0,31.0,0.0493,337.61,C
May,17,13:00:00,0.8047,683.0,7.0,0.0102,322.19,C
May,17,13:30:00,0.8736,626.0,9.0,0.0144,339.71,C
May,17,14:00:00,0.5268,616.0,37.0,0.0601,342.48,C
May,17,14:30:00,0.7521,604.0,3.0,0.005,347.81,C
May,17,15:00:00,0.9556,564.0,1.0,0.0018,339.98,C
May,17,15:30:00,0.9892,555.0,1.0,0.0018,339.49,C
May,17,16:00:00,0.9895,575.0,1.0,0.0017,321.31,C
May,17,16:30:00,0.9958,478.0,1.0,0.0021,348.35,C
May,17,17:00:00,0.9769,477.0,0.0,0.0,345.78,C
May,17,17:30:00,0.9978,458.0,2.0,0.0044,339.33,C
May,17,18:00:00,0.9711,453.0,3.0,0.0066,336.61,C
May,17,18:30:00,0.9626,402.0,1.0,0.0025,339.04,C
May,17,19:00:00,0.9458,372.0,3.0,0.0081,302.28,C
May,17,19:30:00,0.9822,282.0,1.0,0.0035,311.51,C
May,17,20:00:00,0.3309,298.0,20.0,0.0671,336.92,C
May,17,20:30:00,0.2471,283.0,24.0,0.0848,376.41,C
May,17,21:00:00,0.6667,219.0,9.0,0.0411,356.28,C
May,17,21:30:00,0.9091,176.0,0.0,0.0,348.91,C
May,17,22:00:00,1.0,124.0,0.0,0.0,315.02,C
May,17,22:30:00,0.9828,116.0,0.0,0.0,298.37,C
May,17,23:00:00,1.0,83.0,1.0,0.012,310.82,C
May,17,23:30:00,0.9873,79.0,0.0,0.0,409.14,C
May,18,00:00:00,1.0,43.0,0.0,0.0,303.51,C
May,18,00:30:00,1.0,35.0,0.0,0.0,325.97,C
May,18,01:00:00,0.9259,28.0,1.0,0.0357,329.74,C
May,18,01:30:00,0.9655,32.0,3.0,0.0938,235.62,C
May,18,02:00:00,0.5909,28.0,6.0,0.2143,265.55,C
May,18,02:30:00,0.2941,28.0,11.0,0.3929,396.65,C
May,18,03:00:00,0.7692,18.0,5.0,0.2778,348.38,C
May,18,03:30:00,1.0,11.0,0.0,0.0,325.18,C
May,18,04:00:00,1.0,9.0,0.0,0.0,249.56,C
May,18,04:30:00,1.0,6.0,0.0,0.0,272.17,C
May,18,05:00:00,1.0,8.0,0.0,0.0,336.75,C
May,18,05:30:00,1.0,11.0,0.0,0.0,246.36,C
May,18,06:00:00,1.0,14.0,0.0,0.0,335.71,C
May,18,06:30:00,0.9583,24.0,0.0,0.0,266.92,C
May,18,07:00:00,1.0,40.0,0.0,0.0,266.25,C
May,18,07:30:00,1.0,54.0,1.0,0.0185,301.81,C
May,18,08:00:00,0.8824,119.0,0.0,0.0,271.14,C
May,18,08:30:00,0.992,126.0,1.0,0.0079,262.35,C
May,18,09:00:00,1.0,150.0,0.0,0.0,277.34,C
May,18,09:30:00,0.9704,204.0,1.0,0.0049,281.38,C
May,18,10:00:00,0.9925,267.0,0.0,0.0,285.27,C
May,18,10:30:00,0.9431,287.0,6.0,0.0209,294.91,C
May,18,11:00:00,0.9255,326.0,4.0,0.0123,311.0,C
May,18,11:30:00,0.5209,371.0,12.0,0.0323,325.61,C
May,18,12:00:00,0.9478,402.0,0.0,0.0,319.04,C
May,18,12:30:00,0.8955,406.0,4.0,0.0099,305.53,C
May,18,13:00:00,0.7284,438.0,22.0,0.0502,322.63,C
May,18,13:30:00,0.1615,409.0,25.0,0.0611,336.53,C
May,18,14:00:00,0.6093,436.0,6.0,0.0138,331.92,C
May,18,14:30:00,0.9777,451.0,2.0,0.0044,303.92,C
May,18,15:00:00,0.9974,391.0,3.0,0.0077,329.8,C
May,18,15:30:00,0.9832,417.0,0.0,0.0,317.39,C
May,18,16:00:00,0.9772,394.0,0.0,0.0,340.98,C
May,18,16:30:00,1.0,362.0,0.0,0.0,304.48,C
May,18,17:00:00,0.9972,355.0,1.0,0.0028,335.98,C
May,18,17:30:00,0.9971,341.0,0.0,0.0,302.26,C
May,18,18:00:00,0.9472,306.0,3.0,0.0098,341.9,C
May,18,18:30:00,1.0,273.0,0.0,0.0,305.74,C
